"id","user","arz","size","size2","atleast","price","status","created_at","updated_at"
"31541","2737","2","0.94","0.0000000000000099920072216264","0.31333333333333","21000","1","2022-02-04 09:02:44","2022-02-04 09:02:44"
"31542","2372","2","0.77","0.77","0.1925","21000","1","2021-11-02 09:11:44","2021-11-02 09:11:44"
"31543","2837","3","897","87","299","420000","1","2022-02-07 09:02:44","2022-02-07 09:02:44"
"31544","2897","0","0.46","0","0.092","10500000","1","2021-09-07 09:09:44","2021-09-07 09:09:44"
"31545","2444","6","355","160.5","177.5","105","1","2021-09-15 09:09:44","2021-09-15 09:09:44"
"31546","2113","1","0.18","0","0.09","5250000","1","2021-09-27 09:09:44","2021-09-27 09:09:44"
"31547","2921","8","995","51.66666666666","331.66666666667","7350","1","2021-09-08 09:09:44","2021-09-08 09:09:44"
"31548","2280","5","123","2.2","24.6","1050","1","2021-10-30 09:10:44","2021-10-30 09:10:44"
"31549","2377","5","366","29.6","73.2","950","1","2022-01-22 09:01:44","2022-01-22 09:01:44"
"31550","2419","6","791","56.66666666666","263.66666666667","95","1","2022-03-07 09:03:44","2022-03-07 09:03:44"
"31551","2953","4","155","64.5","77.5","126000","1","2021-09-09 09:09:44","2021-09-09 09:09:44"
"31552","2319","0","0.93","0.186","0.186","10500000","1","2022-01-02 09:01:44","2022-01-02 09:01:44"
"31553","2551","1","0.34","0.068","0.068","4750000","1","2021-11-05 09:11:44","2021-11-05 09:11:44"
"31554","2308","6","807","149.25","201.75","95","1","2021-11-16 09:11:44","2021-11-16 09:11:44"
"31555","2347","0","0.25","0.1875","0.0625","10500000","1","2021-12-05 09:12:44","2021-12-05 09:12:44"
"31556","2321","3","635","303.5","317.5","420000","1","2022-01-30 09:01:44","2022-01-30 09:01:44"
"31557","2420","2","0.4","0","0.2","21000","1","2022-02-01 09:02:44","2022-02-01 09:02:44"
"31558","2730","7","904","114","226","525","1","2021-09-01 09:09:44","2021-09-01 09:09:44"
"31559","2817","1","0.3","0","0.15","5250000","1","2022-01-10 09:01:44","2022-01-10 09:01:44"
"31560","2483","7","799","147.25","199.75","525","1","2021-10-03 09:10:44","2021-10-03 09:10:44"
"31561","2591","3","203","90.5","101.5","380000","1","2022-01-27 09:01:44","2022-01-27 09:01:44"
"31562","2549","8","118","56","59","6650","1","2021-10-17 09:10:44","2021-10-17 09:10:44"
"31563","2859","2","0.82","0","0.164","21000","1","2021-11-02 09:11:44","2021-11-02 09:11:44"
"31564","2720","8","757","34.33333333334","252.33333333333","7350","1","2021-10-04 09:10:44","2021-10-04 09:10:44"
"31565","2372","1","0.89","0","0.445","4750000","1","2021-12-13 09:12:44","2021-12-13 09:12:44"
"31566","2260","4","849","7.75","212.25","126000","1","2021-10-27 09:10:44","2021-10-27 09:10:44"
"31567","2823","9","246","0","61.5","21000","1","2022-01-30 09:01:44","2022-01-30 09:01:44"
"31568","2351","1","0.87","0","0.435","4750000","1","2022-02-07 09:02:44","2022-02-07 09:02:44"
"31569","2071","2","0.11","0","0.055","19000","1","2021-10-08 09:10:44","2021-10-08 09:10:44"
"31570","2604","0","0.95","0.31666666666666","0.31666666666667","9500000","1","2021-11-05 09:11:44","2021-11-05 09:11:44"
"31571","2078","1","0.66","0.22","0.22","4750000","1","2021-10-01 09:10:44","2021-10-01 09:10:44"
"31572","2612","3","111","20.25","27.75","380000","1","2022-01-08 09:01:44","2022-01-08 09:01:44"
"31573","2662","5","278","61","69.5","1050","1","2021-10-15 09:10:44","2021-10-15 09:10:44"
"31574","3016","6","792","26.6","158.4","95","1","2022-02-03 09:02:44","2022-02-03 09:02:44"
"31575","2155","7","521","29.66666666666","173.66666666667","525","1","2021-11-07 09:11:44","2021-11-07 09:11:44"
"31576","2513","6","314","74.33333333333","104.66666666667","105","1","2022-01-26 09:01:44","2022-01-26 09:01:44"
"31577","2192","9","166","23.8","33.2","21000","1","2021-12-24 09:12:44","2021-12-24 09:12:44"
"31578","2282","0","0.36","0","0.09","10500000","1","2021-10-12 09:10:44","2021-10-12 09:10:44"
"31579","2537","5","721","17.5","360.5","1050","1","2021-09-09 09:09:44","2021-09-09 09:09:44"
"31580","3036","0","0.16","0","0.032","9500000","1","2021-11-11 09:11:44","2021-11-11 09:11:44"
"31581","2383","6","432","15","216","95","1","2022-01-12 09:01:44","2022-01-12 09:01:44"
"31582","2556","5","278","16","69.5","1050","1","2021-09-13 09:09:44","2021-09-13 09:09:44"
"31583","2086","1","0.92","0","0.23","5250000","1","2022-03-06 09:03:44","2022-03-06 09:03:44"
"31584","2887","4","843","313.5","421.5","126000","1","2021-09-09 09:09:44","2021-09-09 09:09:44"
"31585","2684","5","795","62","159","1050","1","2021-11-26 09:11:44","2021-11-26 09:11:44"
"31586","2723","8","504","89","126","7350","1","2022-01-14 09:01:44","2022-01-14 09:01:44"
"31587","2965","5","176","60","88","1050","1","2022-01-10 09:01:44","2022-01-10 09:01:44"
"31588","2562","3","720","191","360","420000","1","2021-11-03 09:11:44","2021-11-03 09:11:44"
"31589","2654","1","0.23","0","0.0575","5250000","1","2021-11-28 09:11:44","2021-11-28 09:11:44"
"31590","2733","5","487","207.5","243.5","1050","1","2021-12-12 09:12:44","2021-12-12 09:12:44"
"31591","2363","6","864","113","216","105","1","2021-12-25 09:12:44","2021-12-25 09:12:44"
"31592","2670","2","1.05","0","0.21","21000","1","2021-09-26 09:09:44","2021-09-26 09:09:44"
"31593","2251","2","0.16","0","0.08","21000","1","2022-01-14 09:01:44","2022-01-14 09:01:44"
"31594","2331","4","621","9.5","155.25","126000","1","2022-01-30 09:01:44","2022-01-30 09:01:44"
"31595","2900","8","579","152","193","7350","1","2022-01-15 09:01:44","2022-01-15 09:01:44"
"31596","2392","0","0.2","0","0.04","10500000","1","2021-09-28 09:09:44","2021-09-28 09:09:44"
"31597","2091","0","0.97","0","0.194","10500000","1","2021-11-08 09:11:44","2021-11-08 09:11:44"
"31598","2932","1","0.74","0.24666666666666","0.24666666666667","5250000","1","2022-01-22 09:01:44","2022-01-22 09:01:44"
"31599","2727","9","493","70.75","123.25","21000","1","2022-01-12 09:01:44","2022-01-12 09:01:44"
"31600","3010","6","140","15.333333333333","46.666666666667","105","1","2022-01-29 09:01:44","2022-01-29 09:01:44"
"31601","3064","8","924","119","462","7350","1","2021-12-19 09:12:44","2021-12-19 09:12:44"
"31602","2409","1","0.71","0.284","0.142","4750000","1","2021-11-29 09:11:44","2021-11-29 09:11:44"
"31603","3031","7","357","87.5","178.5","525","1","2021-11-27 09:11:44","2021-11-27 09:11:44"
"31604","2947","7","582","91.2","116.4","475","1","2022-02-16 09:02:44","2022-02-16 09:02:44"
"31605","2741","1","0.11","0","0.0275","5250000","1","2021-11-08 09:11:44","2021-11-08 09:11:44"
"31606","2775","2","0.31","0","0.0775","21000","1","2021-08-30 09:08:44","2021-08-30 09:08:44"
"31607","2560","2","0.76","0.152","0.152","19000","1","2021-09-11 09:09:44","2021-09-11 09:09:44"
"31608","2335","5","398","41.2","79.6","1050","1","2022-01-04 09:01:44","2022-01-04 09:01:44"
"31609","2662","3","723","22.2","144.6","380000","1","2021-10-30 09:10:44","2021-10-30 09:10:44"
"31610","2290","6","112","10","28","105","1","2022-02-10 09:02:44","2022-02-10 09:02:44"
"31611","2984","7","302","79","151","525","1","2021-12-09 09:12:44","2021-12-09 09:12:44"
"31612","2421","8","589","4.66666666667","196.33333333333","7350","1","2022-02-15 09:02:44","2022-02-15 09:02:44"
"31613","2448","5","31","1.4","6.2","1050","1","2021-09-18 09:09:44","2021-09-18 09:09:44"
"31614","2649","2","0.96","0","0.32","21000","1","2021-08-25 09:08:44","2021-08-25 09:08:44"
"31615","2525","0","0.93","0.186","0.186","10500000","1","2021-10-29 09:10:44","2021-10-29 09:10:44"
"31616","3038","7","695","143.25","173.75","475","1","2021-08-27 09:08:44","2021-08-27 09:08:44"
"31617","2771","7","455","75","91","525","1","2021-10-01 09:10:44","2021-10-01 09:10:44"
"31618","2527","8","712","45","178","7350","1","2021-09-09 09:09:44","2021-09-09 09:09:44"
"31619","2452","3","530","68.33333333333","176.66666666667","380000","1","2022-02-28 09:02:44","2022-02-28 09:02:44"
"31620","2168","9","570","105","190","19000","1","2021-10-25 09:10:44","2021-10-25 09:10:44"
"31621","2860","1","1.04","0","0.208","4750000","1","2022-02-03 09:02:44","2022-02-03 09:02:44"
"31622","2773","7","52","3.2","10.4","525","1","2021-12-25 09:12:44","2021-12-25 09:12:44"
"31623","2401","5","887","45.6","177.4","1050","1","2022-02-16 09:02:44","2022-02-16 09:02:44"
"31624","2718","1","0.78","0","0.26","5250000","1","2021-12-11 09:12:44","2021-12-11 09:12:44"
"31625","2972","5","299","46.5","74.75","1050","1","2022-01-04 09:01:44","2022-01-04 09:01:44"
"31626","2568","9","442","20","110.5","21000","1","2022-02-23 09:02:44","2022-02-23 09:02:44"
"31627","2790","8","517","173.5","258.5","7350","1","2021-12-23 09:12:44","2021-12-23 09:12:44"
"31628","2129","4","513","16.2","102.6","126000","1","2021-12-18 09:12:44","2021-12-18 09:12:44"
"31629","2149","5","790","151","197.5","950","1","2021-11-18 09:11:44","2021-11-18 09:11:44"
"31630","2834","4","797","101.33333333333","265.66666666667","114000","1","2022-01-21 09:01:44","2022-01-21 09:01:44"
"31631","2144","5","638","93.5","159.5","1050","1","2021-10-10 09:10:44","2021-10-10 09:10:44"
"31632","2840","2","1.07","0.71333333333333","0.35666666666667","21000","1","2021-11-15 09:11:44","2021-11-15 09:11:44"
"31633","2107","9","666","58","222","21000","1","2022-02-15 09:02:44","2022-02-15 09:02:44"
"31634","2435","9","168","26","56","21000","1","2021-09-01 09:09:44","2021-09-01 09:09:44"
"31635","2134","8","485","161.33333333333","161.66666666667","7350","1","2021-11-14 09:11:44","2021-11-14 09:11:44"
"31636","2625","8","273","38","91","7350","1","2021-10-30 09:10:44","2021-10-30 09:10:44"
"31637","2542","6","585","13","117","95","1","2022-01-30 09:01:44","2022-01-30 09:01:44"
"31638","2119","4","775","71.5","387.5","126000","1","2021-10-20 09:10:44","2021-10-20 09:10:44"
"31639","2695","6","640","164.66666666667","213.33333333333","105","1","2021-09-10 09:09:44","2021-09-10 09:09:44"
"31640","2583","7","94","6","23.5","475","1","2021-10-18 09:10:44","2021-10-18 09:10:44"
"31641","2453","5","439","23.75","109.75","1050","1","2021-12-27 09:12:44","2021-12-27 09:12:44"
"31642","2173","3","346","88","173","420000","1","2021-12-03 09:12:44","2021-12-03 09:12:44"
"31643","2610","1","0.47","0","0.094","5250000","1","2021-11-29 09:11:44","2021-11-29 09:11:44"
"31644","2504","8","491","26.66666666666","163.66666666667","7350","1","2022-01-29 09:01:44","2022-01-29 09:01:44"
"31645","2303","9","127","13.6","25.4","21000","1","2022-02-25 09:02:44","2022-02-25 09:02:44"
"31646","2439","3","627","135","209","420000","1","2021-09-23 09:09:44","2021-09-23 09:09:44"
"31647","2744","8","767","117.5","191.75","7350","1","2021-10-20 09:10:44","2021-10-20 09:10:44"
"31648","2491","1","0.33","0","0.066","5250000","1","2022-01-05 09:01:44","2022-01-05 09:01:44"
"31649","2461","8","733","28.2","146.6","7350","1","2021-10-19 09:10:44","2021-10-19 09:10:44"
"31650","2801","3","379","52.5","189.5","420000","1","2022-01-25 09:01:44","2022-01-25 09:01:44"
"31651","2629","6","88","19","22","95","1","2022-01-03 09:01:44","2022-01-03 09:01:44"
"31652","2326","2","0.76","0.152","0.152","19000","1","2022-02-23 09:02:44","2022-02-23 09:02:44"
"31653","2151","2","0.31","0","0.155","19000","1","2021-10-16 09:10:44","2021-10-16 09:10:44"
"31654","2783","0","0.82","0.0000000000000099920072216264","0.27333333333333","9500000","1","2021-11-09 09:11:44","2021-11-09 09:11:44"
"31655","2784","6","756","39","189","95","1","2022-02-06 09:02:44","2022-02-06 09:02:44"
"31656","2117","2","0.19","0","0.038","21000","1","2022-02-11 09:02:44","2022-02-11 09:02:44"
"31657","2873","9","73","0.8","14.6","21000","1","2021-12-18 09:12:44","2021-12-18 09:12:44"
"31658","2936","1","1.04","0","0.52","5250000","1","2022-02-23 09:02:44","2022-02-23 09:02:44"
"31659","2302","6","793","20.4","158.6","105","1","2021-09-05 09:09:44","2021-09-05 09:09:44"
"31660","2273","7","874","188.66666666667","291.33333333333","525","1","2021-10-10 09:10:44","2021-10-10 09:10:44"
"31661","2143","0","0.29","0.096666666666663","0.096666666666667","9500000","1","2021-12-29 09:12:44","2021-12-29 09:12:44"
"31662","2859","2","0.55","0.275","0.275","21000","1","2021-12-19 09:12:44","2021-12-19 09:12:44"
"31663","2176","0","0.43","0","0.1075","10500000","1","2021-11-20 09:11:44","2021-11-20 09:11:44"
"31664","2783","5","602","263","301","950","1","2021-09-08 09:09:44","2021-09-08 09:09:44"
"31665","2319","6","641","22.4","128.2","95","1","2021-11-09 09:11:44","2021-11-09 09:11:44"
"31666","2606","4","640","54.33333333334","213.33333333333","114000","1","2021-08-29 09:08:44","2021-08-29 09:08:44"
"31667","2690","6","29","1.6666666666663","9.6666666666667","105","1","2022-01-16 09:01:44","2022-01-16 09:01:44"
"31668","2585","5","799","382.5","399.5","1050","1","2022-02-16 09:02:44","2022-02-16 09:02:44"
"31669","2209","6","800","139","200","95","1","2021-10-09 09:10:44","2021-10-09 09:10:44"
"31670","2780","6","650","14","130","95","1","2021-12-11 09:12:44","2021-12-11 09:12:44"
"31671","2671","2","0.6","0.2","0.2","21000","1","2022-01-01 09:01:44","2022-01-01 09:01:44"
"31672","2782","5","346","40","173","1050","1","2021-08-29 09:08:44","2021-08-29 09:08:44"
"31673","3041","7","397","4.5","198.5","525","1","2021-11-07 09:11:44","2021-11-07 09:11:44"
"31674","2838","0","0.34","0","0.085","10500000","1","2021-09-15 09:09:44","2021-09-15 09:09:44"
"31675","2252","2","0.32","0.08","0.08","21000","1","2021-11-10 09:11:44","2021-11-10 09:11:44"
"31676","2746","9","393","94","131","21000","1","2022-01-11 09:01:44","2022-01-11 09:01:44"
"31677","2916","7","180","15","36","525","1","2021-10-19 09:10:44","2021-10-19 09:10:44"
"31678","2388","7","663","81","221","525","1","2021-11-15 09:11:44","2021-11-15 09:11:44"
"31679","2195","9","539","35.5","134.75","21000","1","2021-11-08 09:11:44","2021-11-08 09:11:44"
"31680","2176","8","881","380.5","440.5","6650","1","2021-12-25 09:12:44","2021-12-25 09:12:44"
"31681","2921","6","552","2","138","95","1","2021-09-08 09:09:44","2021-09-08 09:09:44"
"31682","2790","2","0.44","0","0.22","21000","1","2021-09-11 09:09:44","2021-09-11 09:09:44"
"31683","2358","1","0.95","0","0.475","5250000","1","2021-10-10 09:10:44","2021-10-10 09:10:44"
"31684","2285","7","703","56.66666666667","234.33333333333","525","1","2022-02-15 09:02:44","2022-02-15 09:02:44"
"31685","2991","0","0.36","0","0.12","9500000","1","2021-11-07 09:11:44","2021-11-07 09:11:44"
"31686","2846","1","0.14","0","0.035","5250000","1","2021-11-01 09:11:44","2021-11-01 09:11:44"
"31687","2436","9","186","1.5","46.5","21000","1","2022-03-06 09:03:44","2022-03-06 09:03:44"
"31688","2082","2","0.26","0.086666666666663","0.086666666666667","19000","1","2022-02-06 09:02:44","2022-02-06 09:02:44"
"31689","2430","1","0.55","0","0.1375","4750000","1","2021-09-29 09:09:44","2021-09-29 09:09:44"
"31690","2672","2","0.6","0.3","0.15","21000","1","2021-09-03 09:09:44","2021-09-03 09:09:44"
"31691","2239","7","773","105.4","154.6","525","1","2021-09-22 09:09:44","2021-09-22 09:09:44"
"31692","2318","1","0.13","9.9920072216264e-16","0.043333333333333","5250000","1","2022-02-12 09:02:44","2022-02-12 09:02:44"
"31693","2978","6","627","115.25","156.75","105","1","2021-11-14 09:11:44","2021-11-14 09:11:44"
"31694","2140","4","828","71.8","165.6","126000","1","2021-12-23 09:12:44","2021-12-23 09:12:44"
"31695","2352","2","0.17","0.056666666666663","0.056666666666667","19000","1","2021-08-25 09:08:44","2021-08-25 09:08:44"
"31696","2201","2","0.59","0.236","0.118","19000","1","2021-09-19 09:09:44","2021-09-19 09:09:44"
"31697","2766","6","118","16","59","95","1","2021-11-27 09:11:44","2021-11-27 09:11:44"
"31698","2983","2","0.75","0","0.375","21000","1","2021-12-27 09:12:44","2021-12-27 09:12:44"
"31699","2557","0","0.3","0.12","0.06","10500000","1","2021-09-25 09:09:44","2021-09-25 09:09:44"
"31700","2870","9","68","10","17","21000","1","2022-02-27 09:02:44","2022-02-27 09:02:44"
"31701","2423","7","343","2.5","171.5","475","1","2021-12-03 09:12:44","2021-12-03 09:12:44"
"31702","2440","5","49","9.333333333334","16.333333333333","1050","1","2021-12-25 09:12:44","2021-12-25 09:12:44"
"31703","2407","5","24","9","12","1050","1","2021-09-22 09:09:44","2021-09-22 09:09:44"
"31704","2164","6","140","6","35","105","1","2021-12-11 09:12:44","2021-12-11 09:12:44"
"31705","2608","9","275","26.25","68.75","21000","1","2022-01-12 09:01:44","2022-01-12 09:01:44"
"31706","2474","4","25","1","5","126000","1","2022-02-23 09:02:44","2022-02-23 09:02:44"
"31707","2119","5","558","5","139.5","1050","1","2021-08-26 09:08:44","2021-08-26 09:08:44"
"31708","2094","7","369","12.5","184.5","525","1","2021-10-12 09:10:44","2021-10-12 09:10:44"
"31709","2598","5","482","69.2","96.4","1050","1","2021-12-21 09:12:44","2021-12-21 09:12:44"
"31710","2920","5","608","135","152","950","1","2022-02-03 09:02:44","2022-02-03 09:02:44"
"31711","2170","1","0.65","0","0.325","4750000","1","2021-12-19 09:12:44","2021-12-19 09:12:44"
"31712","2498","2","0.93","0","0.31","21000","1","2021-09-28 09:09:44","2021-09-28 09:09:44"
"31713","2773","6","935","93.66666666666","311.66666666667","95","1","2022-01-22 09:01:44","2022-01-22 09:01:44"
"31714","2305","1","0.32","0","0.16","5250000","1","2021-12-09 09:12:44","2021-12-09 09:12:44"
"31715","3037","8","401","92.75","100.25","7350","1","2021-11-14 09:11:44","2021-11-14 09:11:44"
"31716","3023","0","0.86","0","0.43","10500000","1","2022-02-22 09:02:44","2022-02-22 09:02:44"
"31717","2291","9","318","78.5","79.5","21000","1","2022-02-06 09:02:44","2022-02-06 09:02:44"
"31718","2499","6","973","79.8","194.6","95","1","2021-11-15 09:11:44","2021-11-15 09:11:44"
"31719","2608","5","219","17.5","109.5","1050","1","2021-11-03 09:11:44","2021-11-03 09:11:44"
"31720","2889","5","806","37.33333333333","268.66666666667","1050","1","2021-10-22 09:10:44","2021-10-22 09:10:44"
"31721","3005","7","478","25.8","95.6","525","1","2022-03-10 09:03:44","2022-03-10 09:03:44"
"31722","2256","8","833","49.8","166.6","7350","1","2022-01-29 09:01:44","2022-01-29 09:01:44"
"31723","2504","0","1.04","0","0.52","9500000","1","2022-01-27 09:01:44","2022-01-27 09:01:44"
"31724","2698","6","386","167","193","105","1","2021-09-01 09:09:44","2021-09-01 09:09:44"
"31725","2747","2","0.85","0.2125","0.2125","21000","1","2021-08-26 09:08:44","2021-08-26 09:08:44"
"31726","2674","2","0.71","0.355","0.355","21000","1","2021-12-13 09:12:44","2021-12-13 09:12:44"
"31727","2279","4","368","41.66666666666","122.66666666667","126000","1","2021-12-12 09:12:44","2021-12-12 09:12:44"
"31728","2226","6","134","8.666666666666","44.666666666667","105","1","2022-02-09 09:02:44","2022-02-09 09:02:44"
