"id","uid","aid","rate","created_at","updated_at"
"33289","2397","57","0.8","2022-02-14 07:02:26","2022-02-14 07:02:26"
"33290","2397","54","1.8","2022-03-03 07:03:26","2022-03-03 07:03:26"
"33291","2397","86","0.6","2022-02-06 07:02:26","2022-02-06 07:02:26"
"33292","2397","86","1.3","2022-02-13 07:02:26","2022-02-13 07:02:26"
"33293","2397","75","0.5","2022-02-04 07:02:26","2022-02-04 07:02:26"
"33294","2397","129","1.5","2022-02-23 07:02:26","2022-02-23 07:02:26"
"33295","2397","73","4.5","2022-03-12 07:03:26","2022-03-12 07:03:26"
"33296","2397","174","2.2","2022-02-20 07:02:26","2022-02-20 07:02:26"
"33297","2397","79","0.9","2022-01-12 07:01:26","2022-01-12 07:01:26"
"33298","2397","138","2.3","2022-01-15 07:01:26","2022-01-15 07:01:26"
"33299","2397","62","4","2022-01-16 07:01:26","2022-01-16 07:01:26"
"33300","2397","177","4.9","2022-01-15 07:01:26","2022-01-15 07:01:26"
"33301","2397","56","2.6","2022-03-08 07:03:26","2022-03-08 07:03:26"
"33302","2397","106","2.3","2022-01-26 07:01:26","2022-01-26 07:01:26"
"33303","2397","69","2.5","2022-01-30 07:01:26","2022-01-30 07:01:26"
"33304","2397","92","2","2022-01-29 07:01:26","2022-01-29 07:01:26"
"33305","2398","57","1.8","2022-01-18 07:01:26","2022-01-18 07:01:26"
"33306","2398","34","1.6","2022-02-04 07:02:26","2022-02-04 07:02:26"
"33307","2398","183","0.1","2022-02-14 07:02:26","2022-02-14 07:02:26"
"33308","2398","91","3.4","2022-03-12 07:03:26","2022-03-12 07:03:26"
"33309","2398","67","1.8","2022-01-28 07:01:26","2022-01-28 07:01:26"
"33310","2398","47","0.4","2022-02-12 07:02:26","2022-02-12 07:02:26"
"33311","2398","124","4.3","2022-02-26 07:02:26","2022-02-26 07:02:26"
"33312","2398","119","4.6","2022-02-13 07:02:26","2022-02-13 07:02:26"
"33313","2398","158","0.6","2022-03-07 07:03:26","2022-03-07 07:03:26"
"33314","2398","103","1","2022-03-03 07:03:26","2022-03-03 07:03:26"
"33315","2398","40","0.9","2022-02-10 07:02:26","2022-02-10 07:02:26"
"33316","2398","186","1","2022-02-26 07:02:26","2022-02-26 07:02:26"
"33317","2398","176","0.2","2022-03-05 07:03:26","2022-03-05 07:03:26"
"33318","2398","182","4.8","2022-02-01 07:02:26","2022-02-01 07:02:26"
"33319","2398","120","0.5","2022-01-26 07:01:26","2022-01-26 07:01:26"
"33320","2398","184","4.3","2022-01-19 07:01:26","2022-01-19 07:01:26"
"33321","2400","157","0.8","2022-03-02 07:03:26","2022-03-02 07:03:26"
"33322","2400","101","1.9","2022-03-10 07:03:26","2022-03-10 07:03:26"
"33323","2400","149","1.6","2022-02-26 07:02:26","2022-02-26 07:02:26"
"33324","2400","181","4.4","2022-02-12 07:02:26","2022-02-12 07:02:26"
"33325","2400","105","5","2022-02-23 07:02:26","2022-02-23 07:02:26"
"33326","2400","45","1.6","2022-01-12 07:01:26","2022-01-12 07:01:26"
"33327","2400","146","3","2022-01-14 07:01:26","2022-01-14 07:01:26"
"33328","2400","160","4.7","2022-02-20 07:02:26","2022-02-20 07:02:26"
"33329","2400","84","1.2","2022-02-24 07:02:26","2022-02-24 07:02:26"
"33330","2400","114","0.2","2022-01-21 07:01:26","2022-01-21 07:01:26"
"33331","2400","177","4","2022-03-08 07:03:26","2022-03-08 07:03:26"
"33332","2400","144","3.2","2022-03-06 07:03:26","2022-03-06 07:03:26"
"33333","2400","102","4","2022-02-22 07:02:26","2022-02-22 07:02:26"
"33334","2400","58","2.5","2022-01-30 07:01:26","2022-01-30 07:01:26"
"33335","2400","179","3","2022-01-26 07:01:26","2022-01-26 07:01:26"
"33336","2400","182","3.6","2022-02-17 07:02:26","2022-02-17 07:02:26"
"33337","2400","175","3.9","2022-02-22 07:02:26","2022-02-22 07:02:26"
"33338","2400","156","3","2022-03-02 07:03:26","2022-03-02 07:03:26"
"33339","2401","202","4.3","2022-02-02 07:02:26","2022-02-02 07:02:26"
"33340","2401","133","4.7","2022-03-10 07:03:26","2022-03-10 07:03:26"
"33341","2401","155","4","2022-01-12 07:01:26","2022-01-12 07:01:26"
"33342","2401","150","2.3","2022-03-05 07:03:26","2022-03-05 07:03:26"
"33343","2401","184","3.3","2022-01-22 07:01:26","2022-01-22 07:01:26"
"33344","2401","92","2.6","2022-02-23 07:02:26","2022-02-23 07:02:26"
"33345","2401","137","1.2","2022-02-28 07:02:26","2022-02-28 07:02:26"
"33346","2401","64","2.2","2022-02-25 07:02:26","2022-02-25 07:02:26"
"33347","2402","105","3.5","2022-02-17 07:02:26","2022-02-17 07:02:26"
"33348","2402","204","4.8","2022-02-21 07:02:26","2022-02-21 07:02:26"
"33349","2402","52","1.3","2022-03-02 07:03:26","2022-03-02 07:03:26"
"33350","2402","196","0.1","2022-02-08 07:02:26","2022-02-08 07:02:26"
"33351","2402","101","4.8","2022-02-01 07:02:26","2022-02-01 07:02:26"
"33352","2402","156","0.1","2022-01-21 07:01:26","2022-01-21 07:01:26"
"33353","2402","53","4.5","2022-02-15 07:02:26","2022-02-15 07:02:26"
"33354","2402","167","1","2022-01-31 07:01:26","2022-01-31 07:01:26"
"33355","2402","161","3","2022-03-04 07:03:26","2022-03-04 07:03:26"
"33356","2402","22","0.8","2022-02-08 07:02:26","2022-02-08 07:02:26"
"33357","2402","131","1.3","2022-03-01 07:03:26","2022-03-01 07:03:26"
"33358","2402","16","0","2022-02-01 07:02:26","2022-02-01 07:02:26"
"33359","2402","133","4.3","2022-03-08 07:03:26","2022-03-08 07:03:26"
"33360","2402","105","1.5","2022-03-01 07:03:26","2022-03-01 07:03:26"
"33361","2402","170","0.1","2022-03-01 07:03:26","2022-03-01 07:03:26"
"33362","2402","56","1.6","2022-03-10 07:03:26","2022-03-10 07:03:26"
"33363","2402","35","0.5","2022-01-31 07:01:26","2022-01-31 07:01:26"
"33364","2402","44","3.8","2022-02-23 07:02:26","2022-02-23 07:02:26"
"33365","2404","194","1.2","2022-01-13 07:01:26","2022-01-13 07:01:26"
"33366","2404","80","0.4","2022-01-25 07:01:26","2022-01-25 07:01:26"
"33367","2404","47","4.6","2022-02-02 07:02:26","2022-02-02 07:02:26"
"33368","2404","75","2","2022-02-17 07:02:26","2022-02-17 07:02:26"
"33369","2404","39","1.6","2022-01-14 07:01:26","2022-01-14 07:01:26"
"33370","2404","40","4.9","2022-01-17 07:01:26","2022-01-17 07:01:26"
"33371","2404","56","3.7","2022-03-08 07:03:26","2022-03-08 07:03:26"
"33372","2404","40","4.2","2022-01-30 07:01:26","2022-01-30 07:01:26"
"33373","2404","201","0.5","2022-03-11 07:03:26","2022-03-11 07:03:26"
"33374","2404","64","3.4","2022-02-13 07:02:26","2022-02-13 07:02:26"
"33375","2404","20","1.8","2022-01-26 07:01:26","2022-01-26 07:01:26"
"33376","2405","136","3.3","2022-01-27 07:01:26","2022-01-27 07:01:26"
"33377","2405","69","2.3","2022-01-22 07:01:26","2022-01-22 07:01:26"
"33378","2405","158","0","2022-02-24 07:02:26","2022-02-24 07:02:26"
"33379","2405","116","4.1","2022-01-23 07:01:26","2022-01-23 07:01:26"
"33380","2405","193","0.3","2022-01-18 07:01:26","2022-01-18 07:01:26"
"33381","2405","156","3.9","2022-02-14 07:02:26","2022-02-14 07:02:26"
"33382","2405","148","2","2022-02-22 07:02:26","2022-02-22 07:02:26"
"33383","2405","163","0.9","2022-03-12 07:03:26","2022-03-12 07:03:26"
"33384","2405","88","0.8","2022-02-05 07:02:26","2022-02-05 07:02:26"
"33385","2405","125","5","2022-01-26 07:01:26","2022-01-26 07:01:26"
"33386","2405","169","3.6","2022-02-02 07:02:26","2022-02-02 07:02:26"
"33387","2406","102","3.2","2022-01-30 07:01:26","2022-01-30 07:01:26"
"33388","2406","35","3.4","2022-03-05 07:03:26","2022-03-05 07:03:26"
"33389","2406","81","4","2022-02-16 07:02:26","2022-02-16 07:02:26"
"33390","2406","148","3","2022-01-14 07:01:26","2022-01-14 07:01:26"
"33391","2406","108","3","2022-01-23 07:01:26","2022-01-23 07:01:26"
"33392","2406","64","4.3","2022-01-28 07:01:26","2022-01-28 07:01:26"
"33393","2406","143","1.3","2022-01-30 07:01:26","2022-01-30 07:01:26"
"33394","2406","12","4.7","2022-03-08 07:03:26","2022-03-08 07:03:26"
"33395","2406","164","0.5","2022-03-02 07:03:26","2022-03-02 07:03:26"
"33396","2406","160","5","2022-01-27 07:01:26","2022-01-27 07:01:26"
"33397","2406","102","4.4","2022-01-22 07:01:26","2022-01-22 07:01:26"
"33398","2407","41","1.4","2022-02-03 07:02:26","2022-02-03 07:02:26"
"33399","2407","139","0.1","2022-02-07 07:02:26","2022-02-07 07:02:26"
"33400","2407","103","1.9","2022-02-03 07:02:26","2022-02-03 07:02:26"
"33401","2407","99","1.5","2022-02-16 07:02:26","2022-02-16 07:02:26"
"33402","2407","137","1.1","2022-02-21 07:02:26","2022-02-21 07:02:26"
"33403","2407","41","3.2","2022-03-06 07:03:26","2022-03-06 07:03:26"
"33404","2407","150","0.8","2022-02-04 07:02:26","2022-02-04 07:02:26"
"33405","2408","126","0.5","2022-01-24 07:01:26","2022-01-24 07:01:26"
"33406","2408","103","4.3","2022-01-22 07:01:26","2022-01-22 07:01:26"
"33407","2408","181","4.6","2022-03-07 07:03:26","2022-03-07 07:03:26"
"33408","2408","186","3.6","2022-02-04 07:02:26","2022-02-04 07:02:26"
"33409","2408","15","4","2022-02-16 07:02:26","2022-02-16 07:02:26"
"33410","2408","101","4.6","2022-02-22 07:02:26","2022-02-22 07:02:26"
"33411","2408","77","2.5","2022-02-22 07:02:26","2022-02-22 07:02:26"
"33412","2408","106","4.1","2022-01-14 07:01:26","2022-01-14 07:01:26"
"33413","2409","55","4.2","2022-03-09 07:03:26","2022-03-09 07:03:26"
"33414","2409","39","3.5","2022-02-18 07:02:26","2022-02-18 07:02:26"
"33415","2409","185","3.3","2022-01-31 07:01:26","2022-01-31 07:01:26"
"33416","2409","202","2.3","2022-01-30 07:01:26","2022-01-30 07:01:26"
"33417","2409","65","3.3","2022-01-16 07:01:26","2022-01-16 07:01:26"
"33418","2409","94","0.6","2022-01-25 07:01:26","2022-01-25 07:01:26"
"33419","2409","77","1.6","2022-01-21 07:01:26","2022-01-21 07:01:26"
"33420","2409","103","2.1","2022-03-06 07:03:26","2022-03-06 07:03:26"
"33421","2409","61","2","2022-03-06 07:03:26","2022-03-06 07:03:26"
"33422","2409","88","4.6","2022-01-14 07:01:26","2022-01-14 07:01:26"
"33423","2409","65","2.5","2022-01-19 07:01:26","2022-01-19 07:01:26"
"33424","2409","207","2.2","2022-03-09 07:03:26","2022-03-09 07:03:26"
"33425","2409","124","4","2022-01-22 07:01:26","2022-01-22 07:01:26"
"33426","2409","209","3","2022-02-28 07:02:26","2022-02-28 07:02:26"
"33427","2410","62","0.3","2022-02-13 07:02:26","2022-02-13 07:02:26"
"33428","2410","166","4.1","2022-02-04 07:02:26","2022-02-04 07:02:26"
"33429","2410","197","2.7","2022-02-17 07:02:26","2022-02-17 07:02:26"
"33430","2411","152","3","2022-02-08 07:02:26","2022-02-08 07:02:26"
"33431","2411","151","0.5","2022-02-22 07:02:26","2022-02-22 07:02:26"
"33432","2412","99","2.1","2022-03-02 07:03:26","2022-03-02 07:03:26"
"33433","2412","206","3.4","2022-01-22 07:01:26","2022-01-22 07:01:26"
"33434","2412","128","0.9","2022-02-12 07:02:26","2022-02-12 07:02:26"
"33435","2412","130","3.1","2022-01-26 07:01:26","2022-01-26 07:01:26"
"33436","2412","25","3","2022-03-07 07:03:26","2022-03-07 07:03:26"
"33437","2412","138","2","2022-03-04 07:03:26","2022-03-04 07:03:26"
"33438","2412","164","1","2022-03-08 07:03:26","2022-03-08 07:03:26"
"33439","2412","110","4.8","2022-01-22 07:01:26","2022-01-22 07:01:26"
"33440","2412","190","1.5","2022-01-21 07:01:26","2022-01-21 07:01:26"
"33441","2413","169","3.6","2022-02-05 07:02:26","2022-02-05 07:02:26"
"33442","2413","69","3.3","2022-02-24 07:02:26","2022-02-24 07:02:26"
"33443","2413","145","3.8","2022-03-04 07:03:26","2022-03-04 07:03:26"
"33444","2414","189","4.4","2022-03-12 07:03:26","2022-03-12 07:03:26"
"33445","2414","23","0.3","2022-02-17 07:02:26","2022-02-17 07:02:26"
"33446","2414","17","2.4","2022-03-06 07:03:26","2022-03-06 07:03:26"
"33447","2414","146","3.7","2022-03-05 07:03:26","2022-03-05 07:03:26"
"33448","2414","150","1.3","2022-01-12 07:01:26","2022-01-12 07:01:26"
"33449","2414","144","2.1","2022-02-19 07:02:26","2022-02-19 07:02:26"
"33450","2414","126","0.9","2022-02-13 07:02:26","2022-02-13 07:02:26"
"33451","2414","120","3.6","2022-01-19 07:01:26","2022-01-19 07:01:26"
"33452","2414","62","2.8","2022-02-09 07:02:26","2022-02-09 07:02:26"
"33453","2414","157","4.8","2022-02-13 07:02:26","2022-02-13 07:02:26"
"33454","2414","75","4.2","2022-01-15 07:01:26","2022-01-15 07:01:26"
"33455","2414","81","4.4","2022-03-08 07:03:26","2022-03-08 07:03:26"
"33456","2414","73","0","2022-01-30 07:01:26","2022-01-30 07:01:26"
"33457","2415","88","3.1","2022-02-10 07:02:26","2022-02-10 07:02:26"
"33458","2416","185","1","2022-03-10 07:03:26","2022-03-10 07:03:26"
"33459","2416","73","4.3","2022-01-28 07:01:26","2022-01-28 07:01:26"
"33460","2416","180","1.8","2022-01-27 07:01:26","2022-01-27 07:01:26"
"33461","2416","73","1.5","2022-03-12 07:03:26","2022-03-12 07:03:26"
"33462","2416","158","4.2","2022-02-27 07:02:26","2022-02-27 07:02:26"
"33463","2416","198","0.5","2022-01-19 07:01:26","2022-01-19 07:01:26"
"33464","2416","125","2.7","2022-03-09 07:03:26","2022-03-09 07:03:26"
"33465","2416","70","3.4","2022-01-13 07:01:26","2022-01-13 07:01:26"
"33466","2416","67","0","2022-01-14 07:01:26","2022-01-14 07:01:26"
"33467","2416","161","0.1","2022-02-12 07:02:26","2022-02-12 07:02:26"
"33468","2417","127","0.1","2022-02-03 07:02:26","2022-02-03 07:02:26"
"33469","2417","160","4.9","2022-03-10 07:03:26","2022-03-10 07:03:26"
"33470","2417","65","4.4","2022-01-17 07:01:26","2022-01-17 07:01:26"
"33471","2417","140","1.4","2022-01-25 07:01:26","2022-01-25 07:01:26"
"33472","2417","154","0.5","2022-02-16 07:02:26","2022-02-16 07:02:26"
"33473","2417","135","2.3","2022-03-08 07:03:26","2022-03-08 07:03:26"
"33474","2417","39","2","2022-01-16 07:01:26","2022-01-16 07:01:26"
"33475","2417","72","1","2022-02-20 07:02:26","2022-02-20 07:02:26"
"33476","2417","64","3.8","2022-02-26 07:02:26","2022-02-26 07:02:26"
"33477","2418","149","0.8","2022-01-12 07:01:26","2022-01-12 07:01:26"
"33478","2418","17","4.9","2022-03-07 07:03:26","2022-03-07 07:03:26"
"33479","2418","97","3.1","2022-02-14 07:02:26","2022-02-14 07:02:26"
"33480","2418","186","1","2022-02-13 07:02:26","2022-02-13 07:02:26"
"33481","2418","89","2.5","2022-03-01 07:03:26","2022-03-01 07:03:26"
"33482","2418","113","2.3","2022-02-25 07:02:26","2022-02-25 07:02:26"
"33483","2418","113","4.9","2022-02-15 07:02:26","2022-02-15 07:02:26"
"33484","2419","58","4.1","2022-01-21 07:01:26","2022-01-21 07:01:26"
"33485","2419","13","1","2022-03-01 07:03:26","2022-03-01 07:03:26"
"33486","2419","81","2.6","2022-01-23 07:01:26","2022-01-23 07:01:26"
"33487","2419","68","1.2","2022-03-02 07:03:26","2022-03-02 07:03:26"
"33488","2419","145","2.1","2022-01-25 07:01:26","2022-01-25 07:01:26"
"33489","2419","164","1","2022-01-18 07:01:26","2022-01-18 07:01:26"
"33490","2419","179","2.5","2022-01-20 07:01:26","2022-01-20 07:01:26"
"33491","2419","184","0.4","2022-02-05 07:02:26","2022-02-05 07:02:26"
"33492","2419","36","4","2022-03-10 07:03:26","2022-03-10 07:03:26"
"33493","2419","21","3.5","2022-01-22 07:01:26","2022-01-22 07:01:26"
"33494","2419","134","0.7","2022-01-27 07:01:26","2022-01-27 07:01:26"
"33495","2419","118","1.3","2022-01-22 07:01:26","2022-01-22 07:01:26"
"33496","2419","85","2.3","2022-01-27 07:01:26","2022-01-27 07:01:26"
"33497","2420","32","2.3","2022-01-14 07:01:26","2022-01-14 07:01:26"
"33498","2420","114","3.4","2022-01-21 07:01:26","2022-01-21 07:01:26"
"33499","2420","105","1","2022-03-06 07:03:26","2022-03-06 07:03:26"
"33500","2420","173","0.8","2022-02-02 07:02:26","2022-02-02 07:02:26"
"33501","2420","195","3.3","2022-01-20 07:01:26","2022-01-20 07:01:26"
"33502","2420","41","5","2022-01-16 07:01:26","2022-01-16 07:01:26"
"33503","2420","28","0.4","2022-02-11 07:02:26","2022-02-11 07:02:26"
"33504","2420","40","5","2022-02-26 07:02:26","2022-02-26 07:02:26"
"33505","2420","146","3.4","2022-01-18 07:01:26","2022-01-18 07:01:26"
"33506","2420","82","1.8","2022-01-14 07:01:26","2022-01-14 07:01:26"
"33507","2420","122","0.5","2022-03-04 07:03:26","2022-03-04 07:03:26"
"33508","2420","174","4.5","2022-02-21 07:02:26","2022-02-21 07:02:26"
"33509","2420","48","0.2","2022-02-15 07:02:26","2022-02-15 07:02:26"
"33510","2420","132","1.3","2022-01-29 07:01:26","2022-01-29 07:01:26"
"33511","2422","101","4.8","2022-03-08 07:03:26","2022-03-08 07:03:26"
"33512","2422","171","2.8","2022-03-09 07:03:26","2022-03-09 07:03:26"
"33513","2422","56","1.7","2022-02-15 07:02:26","2022-02-15 07:02:26"
"33514","2422","116","0","2022-02-21 07:02:26","2022-02-21 07:02:26"
"33515","2422","124","4.7","2022-02-15 07:02:26","2022-02-15 07:02:26"
"33516","2422","76","3.8","2022-03-03 07:03:26","2022-03-03 07:03:26"
"33517","2422","202","2.8","2022-01-28 07:01:26","2022-01-28 07:01:26"
"33518","2422","84","5","2022-01-22 07:01:26","2022-01-22 07:01:26"
"33519","2422","148","2.8","2022-02-25 07:02:26","2022-02-25 07:02:26"
"33520","2422","170","4.2","2022-03-07 07:03:26","2022-03-07 07:03:26"
"33521","2422","191","2","2022-02-10 07:02:26","2022-02-10 07:02:26"
"33522","2422","44","3.7","2022-02-26 07:02:26","2022-02-26 07:02:26"
"33523","2422","196","1","2022-01-23 07:01:26","2022-01-23 07:01:26"
"33524","2422","103","2.2","2022-02-22 07:02:26","2022-02-22 07:02:26"
"33525","2422","129","1","2022-02-07 07:02:26","2022-02-07 07:02:26"
"33526","2422","189","1.6","2022-02-07 07:02:26","2022-02-07 07:02:26"
"33527","2423","150","2.5","2022-01-27 07:01:26","2022-01-27 07:01:26"
"33528","2424","167","1.3","2022-02-23 07:02:26","2022-02-23 07:02:26"
"33529","2424","175","4.5","2022-03-05 07:03:26","2022-03-05 07:03:26"
"33530","2424","92","1.2","2022-01-12 07:01:26","2022-01-12 07:01:26"
"33531","2424","139","2.1","2022-02-13 07:02:26","2022-02-13 07:02:26"
"33532","2424","167","0.8","2022-02-07 07:02:26","2022-02-07 07:02:26"
"33533","2425","41","3","2022-01-17 07:01:26","2022-01-17 07:01:26"
"33534","2425","175","3.9","2022-01-21 07:01:26","2022-01-21 07:01:26"
"33535","2425","124","0.8","2022-02-04 07:02:26","2022-02-04 07:02:26"
"33536","2425","78","2","2022-01-30 07:01:26","2022-01-30 07:01:26"
"33537","2425","41","4.6","2022-03-10 07:03:26","2022-03-10 07:03:26"
"33538","2425","101","2.3","2022-03-01 07:03:26","2022-03-01 07:03:26"
"33539","2425","55","1.5","2022-02-10 07:02:26","2022-02-10 07:02:26"
"33540","2425","201","3.1","2022-01-23 07:01:26","2022-01-23 07:01:26"
"33541","2425","69","3.6","2022-03-07 07:03:26","2022-03-07 07:03:26"
"33542","2426","91","2","2022-03-02 07:03:26","2022-03-02 07:03:26"
"33543","2426","124","2.1","2022-01-28 07:01:26","2022-01-28 07:01:26"
"33544","2426","20","1.3","2022-02-08 07:02:26","2022-02-08 07:02:26"
"33545","2426","89","1.3","2022-02-17 07:02:26","2022-02-17 07:02:26"
"33546","2426","71","2.3","2022-01-31 07:01:26","2022-01-31 07:01:26"
"33547","2426","166","2","2022-01-18 07:01:26","2022-01-18 07:01:26"
"33548","2426","129","2.5","2022-03-01 07:03:26","2022-03-01 07:03:26"
"33549","2427","10","1.1","2022-01-31 07:01:26","2022-01-31 07:01:26"
"33550","2427","87","1","2022-02-01 07:02:26","2022-02-01 07:02:26"
"33551","2427","90","1.3","2022-03-06 07:03:26","2022-03-06 07:03:26"
"33552","2427","174","3.1","2022-02-05 07:02:26","2022-02-05 07:02:26"
"33553","2427","13","3.4","2022-01-16 07:01:26","2022-01-16 07:01:26"
"33554","2427","134","1.3","2022-03-10 07:03:26","2022-03-10 07:03:26"
"33555","2427","31","0.2","2022-02-05 07:02:26","2022-02-05 07:02:26"
"33556","2427","88","1.7","2022-01-19 07:01:26","2022-01-19 07:01:26"
"33557","2427","162","1.5","2022-02-06 07:02:26","2022-02-06 07:02:26"
"33558","2427","196","3.2","2022-03-03 07:03:26","2022-03-03 07:03:26"
"33559","2427","159","2.6","2022-03-09 07:03:26","2022-03-09 07:03:26"
"33560","2427","125","4.9","2022-01-19 07:01:26","2022-01-19 07:01:26"
"33561","2427","64","0.2","2022-02-28 07:02:26","2022-02-28 07:02:26"
"33562","2427","191","4","2022-01-29 07:01:26","2022-01-29 07:01:26"
"33563","2427","40","3.3","2022-01-26 07:01:26","2022-01-26 07:01:26"
"33564","2427","140","4.7","2022-01-15 07:01:26","2022-01-15 07:01:26"
"33565","2427","102","3.4","2022-01-28 07:01:26","2022-01-28 07:01:26"
"33566","2428","201","2","2022-03-02 07:03:26","2022-03-02 07:03:26"
"33567","2428","159","0.5","2022-03-05 07:03:26","2022-03-05 07:03:26"
"33568","2428","135","2","2022-02-26 07:02:26","2022-02-26 07:02:26"
"33569","2428","12","2","2022-02-20 07:02:26","2022-02-20 07:02:26"
"33570","2428","139","4.9","2022-01-24 07:01:26","2022-01-24 07:01:26"
"33571","2428","154","2.2","2022-01-23 07:01:26","2022-01-23 07:01:26"
"33572","2428","105","2.9","2022-02-26 07:02:26","2022-02-26 07:02:26"
"33573","2428","78","4.1","2022-01-28 07:01:26","2022-01-28 07:01:26"
"33574","2428","99","0.1","2022-03-05 07:03:26","2022-03-05 07:03:26"
"33575","2428","71","4.9","2022-01-29 07:01:26","2022-01-29 07:01:26"
"33576","2429","160","4.4","2022-03-11 07:03:26","2022-03-11 07:03:26"
"33577","2429","93","2.8","2022-03-08 07:03:26","2022-03-08 07:03:26"
